,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26060,0,26060.0,4.490145405945119e-06,0.0,1.0350000000000006,35360.309891464625,0.0,35360.309891464625,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.11500074376437815,-1,0.0,0.0,3477.24,0.9199999999990967,7997.67,0.0,0.91,18909.098215008675,1141.8,1141.8,0,4813.23,4764.44,0.02,13791.0
1,Ampara,PF,10,521411,helped,a,2,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,44754,0,44754.0,5.8715554756828875e-06,0.0,0.7150000000000004,46404.556871934285,0.0,46404.556871934285,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.2377643219769734,-1,0.0,0.0,11131.200000000012,1.5499999999977576,7997.67,0.0,0.862,73141.99448174507,3632.62,3632.62,0,11701.83,11620.35,0.02,25058.0
2,Ampara,PF,25,521411,helped,a,2,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26751,0,26751.0,6.3895338221961725e-06,0.0,1.0350000000000006,36297.91442465733,0.0,36297.91442465733,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.11975666572259777,-1,0.0,0.0,3569.420000000004,0.9400000000019568,7997.67,0.0,0.885,27525.6983399175,1172.07,1172.07,0,4940.84,4891.02,0.02,14519.0
3,Ampara,PF,50,521411,helped,a,2,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45815,0,45815.0,7.172336361078402e-06,0.0,0.7150000000000004,47504.68724779169,0.0,47504.68724779169,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.24625629852045186,-1,0.0,0.0,11395.099999999997,1.5800000000000383,7997.68,0.0,0.836,92670.26042457411,3718.74,3718.74,0,11979.26,11896.22,0.02,26128.0
4,Ampara,PF,100,521411,helped,a,2,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45031,0,45031.0,7.337532586353489e-06,0.0,0.7150000000000004,46691.77281360488,0.0,46691.77281360488,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.23996379118584882,-1,0.0,0.0,11200.120000000004,1.5600000000009584,7997.68,0.0,0.862,97839.09143178514,3655.11,3655.11,0,11774.29,11692.29,0.02,25214.0
5,Ampara,PF,250,521411,helped,a,2,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,28362,0,28362.0,7.859589893721945e-06,0.0,0.9650000000000006,36498.50916123252,0.0,36498.50916123252,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.12928865944543666,-1,0.0,0.0,4336.719999999996,1.0099999999993132,7997.68,0.0,0.899,40632.979541413864,1422.1,1422.1,0,5685.58,5632.12,0.02,15329.0
6,Ampara,PF,500,521411,helped,a,2,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7950000000000005,40144,0,40144.0,8.950654098669243e-06,0.0,0.7950000000000005,44836.05704846338,0.0,44836.05704846338,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.20819790007445185,-1,0.0,0.0,8545.129999999994,1.420000000002469,7997.68,0.0,0.847,89410.63552243587,2792.97,2792.97,0,9691.21,9616.47,0.02,22866.0
7,Ampara,PF,1000,521411,helped,a,2,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,30602,0,30602.0,9.821149362545435e-06,0.0,0.9650000000000006,39381.121830337695,0.0,39381.121830337695,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.14510749492380629,-1,0.0,0.0,4679.220000000007,1.0899999999993917,7997.68,0.0,0.851,52155.579893444985,1534.42,1534.42,0,6134.61,6077.0,0.02,17328.0
8,Ampara,PF,5,521421,helped,a,2,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20918,0,20918.0,4.490145405945119e-06,0.0,1.0350000000000006,28383.229559081232,0.0,28383.229559081232,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.11947387256186282,-1,0.0,0.0,2791.1400000000085,0.739999999999922,6263.45,0.0,0.885,18972.638857620226,916.51,916.51,0,3863.53,3824.61,0.01,11353.0
9,Ampara,PF,10,521421,helped,a,2,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.6450000000000004,39881,0,39881.0,5.8715554756828875e-06,0.0,0.646,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.2796024042242702,-1,0.0,0.34682080924855496,12092.989999999993,1.4200000000012734,6263.45,0.0,1.203,99195.29098692958,3941.25,3941.25,0,11851.16,11776.94,0.01,17860.0
