,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,ethnicity,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.8450000000000005,34726,0,34726.0,1.948225973323008e-05,0.0,0.8450000000000005,40521.09765506525,0.0,40521.09765506525,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.009202007644529962,-1,0.0,0.0,32536.530000000006,6472.21,7997.67,19450.0,0.869,176285.83687480717,10644.79,10644.79,0,38589.45,19450.0,362.76,19450.0
1,Ampara,PF,10,521411,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.8450000000000005,37253,0,37253.0,2.4280102198960992e-05,0.0,0.8450000000000005,43469.80507239952,0.0,43469.80507239952,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.010259946381230045,-1,0.0,0.0,34904.2,6394.7699999999995,7997.67,21300.0,0.844,229927.20624831927,11419.41,11419.41,0,41397.59,21300.0,380.78,21300.0
2,Ampara,PF,25,521411,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,22698,0,22698.0,2.7537902672554485e-05,0.0,1.1150000000000009,32614.31712649517,0.0,32614.31712649517,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.005016898487601332,-1,0.0,0.0,20828.93,6467.78,7997.67,11415.0,0.942,160870.58204067993,6850.02,6850.02,0,30578.61,11415.0,362.96,11415.0
3,Ampara,PF,50,521411,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,22444,0,22444.0,2.9670121409729498e-05,0.0,1.1150000000000009,32249.349439909136,0.0,32249.349439909136,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.004955083593339914,-1,0.0,0.0,20595.829999999998,6484.87,7997.68,11287.0,0.942,168790.78473161493,6773.36,6773.36,0,30236.41,11287.0,358.9,11287.0
4,Ampara,PF,100,521411,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,24337,0,24337.0,3.15043788000275e-05,0.0,1.1150000000000009,34969.36452143418,0.0,34969.36452143418,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.005763815893112825,-1,0.0,0.0,22332.95,6411.32,7997.68,12939.0,0.892,196599.66584921235,7344.65,7344.65,0,32786.64,12939.0,375.68,12939.0
5,Ampara,PF,250,521411,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.2150000000000007,20390,0,20390.0,3.396498864027638e-05,0.0,1.2150000000000007,31336.996572792163,0.0,31336.996572792163,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.004354445444385623,-1,0.0,0.0,18567.32,6463.98,7997.68,10028.0,0.938,174806.85589566556,6118.02,6118.02,0,29211.67,10028.0,363.09,10028.0
6,Ampara,PF,500,521411,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9050000000000006,31536,0,31536.0,3.825430636553564e-05,0.0,0.9050000000000006,38690.90836290208,0.0,38690.90836290208,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.008079497689921042,-1,0.0,0.0,29411.34,6458.21,7997.68,17411.0,0.882,308393.908198309,9633.47,9633.47,0,36718.93,17411.0,365.89,17411.0
7,Ampara,PF,1000,521411,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,27381,0,27381.0,3.9878527866125126e-05,0.0,1.0350000000000006,37152.74923784316,0.0,37152.74923784316,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.006927689100365981,-1,0.0,0.0,25281.699999999997,6418.509999999999,7997.68,15233.0,0.861,282175.2932933739,8301.6,8301.6,0,34995.21,15233.0,374.1,15233.0
8,Ampara,PF,5,521421,helped,a,2,2.0,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,19736,0,19736.0,1.948225973323008e-05,0.0,1.1150000000000009,28358.276623865924,0.0,28358.276623865924,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0061745822930880725,-1,0.0,0.0,18110.82,4998.870000000001,6263.45,10776.0,0.868,123297.36532720363,5956.12,5956.12,0,26588.21,10776.0,299.2,10776.0
9,Ampara,PF,10,521421,helped,a,2,2.0,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,17936,0,17936.0,2.4280102198960992e-05,0.0,1.1150000000000009,25771.89144333498,0.0,25771.89144333498,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.005226505567460711,-1,0.0,0.0,16459.04,5074.419999999999,6263.45,9278.0,0.916,136234.3457666921,5412.9,5412.9,0,24163.26,9278.0,281.84,9278.0
10,Ampara,PF,25,521421,helped,a,2,2.0,9.449079708703666,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20500,0,20500.0,2.7537902672554485e-05,0.0,1.0350000000000006,27816.053444935715,0.0,27816.053444935715,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.006400870444650125,-1,0.0,0.0,18928.260000000002,5059.63,6263.46,11126.0,0.885,182457.1936168076,6215.36,6215.36,0,26200.71,11126.0,285.46,11126.0
11,Ampara,PF,50,521421,helped,a,2,2.0,10.026497102588957,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20817,0,20817.0,2.9670121409729498e-05,0.0,1.0350000000000006,28246.18461284033,0.0,28246.18461284033,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.006512755141833004,-1,0.0,0.0,19220.96,5041.0199999999995,6263.46,11298.0,0.885,196600.75836721656,6311.47,6311.47,0,26605.87,11298.0,289.87,11298.0
12,Ampara,PF,100,521421,helped,a,2,2.0,10.770020870057687,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.9050000000000006,26190,0,26190.0,3.15043788000275e-05,0.0,0.871,29766.047045288295,0.0,29766.047045288295,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.008324832622959022,-1,0.0,0.0,24543.45,5065.0,6263.46,13990.0,0.927,268807.0122920132,8033.76,8033.76,0,29772.89,13990.0,299.32,13990.0
13,Ampara,PF,250,521421,helped,a,2,2.0,11.496143017436724,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.9650000000000006,22305,0,22305.0,3.396498864027638e-05,0.0,0.9650000000000006,28703.87302874591,0.0,28703.87302874591,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.007011259250404355,-1,0.0,0.0,20706.269999999997,5059.86,6263.46,12056.0,0.899,242509.64245423538,6790.03,6790.03,0,27146.58,12056.0,285.93,12056.0
14,Ampara,PF,500,521421,helped,a,2,2.0,12.880362797298721,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.7150000000000004,34156,0,34156.0,3.825430636553564e-05,0.0,0.578,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.010030084012708993,-1,0.0,0.0,32703.73999999999,5242.76,6263.46,16371.0,1.088,425953.46890304063,10644.59,10644.59,0,29759.04,16371.0,254.78,16371.0
15,Ampara,PF,1000,521421,helped,a,2,2.0,13.67609142503653,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.8450000000000005,27851,0,27851.0,3.9878527866125126e-05,0.0,0.795,29766.0470452883,0.0,29766.0470452883,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.008741540280697447,-1,0.0,0.0,26245.260000000002,5109.95,6263.46,14585.0,0.955,364473.03339196503,8578.24,8578.24,0,29765.29,14585.0,288.12,14585.0
16,Ampara,PF,5,521431,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,106152.78973650702,329789.2799926544,0.9650000000000006,32095,0,32095.0,1.948225973323008e-05,0.0,0.9650000000000006,41302.434649522525,0.0,41302.434649522525,1,45477.532103761216,1.0,1.0,0,0,0.006138528685099078,0.007366882680790794,-1,0.0,0.0,29794.58,7136.470000000001,8836.52,17760.0,0.875,161803.42119703535,9770.28,9770.28,0,39061.65,17760.0,403.48,17760.0
17,Ampara,PF,10,521431,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,106152.78973650702,329789.2799926544,0.8450000000000005,39336,0,39336.0,2.4280102198960992e-05,0.0,0.8450000000000005,45900.417478536154,0.0,45900.417478536154,1,45477.532103761216,1.0,1.0,0,0,0.006138528685099078,0.009478740001133834,-1,0.0,0.0,36855.869999999995,7108.59,8836.53,22032.0,0.869,242783.5582269396,12057.92,12057.92,0,43712.33,22032.0,410.91,22032.0
