,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26060,0,26060.0,3.661435284896566e-07,0.0,1.0350000000000006,35360.309891464625,0.0,35360.309891464625,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.13311313056820342,-1,0.0,0.0,3.2300000000003406,0.09999999999909596,7998.65,0.0,0.91,17.590949716271357,1.06,1.06,0,4.48,4.48,0.0,13791.0
1,Ampara,PF,10,521411,helped,a,2,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,44754,0,44754.0,4.680315747166276e-07,0.0,0.7150000000000004,46404.556871934285,0.0,46404.556871934285,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.30110903670894223,-1,0.0,0.0,89.61000000001576,0.09999999999775637,7998.65,0.0,0.862,588.7984963743816,29.24,29.24,0,94.2,94.2,0.0,25058.0
2,Ampara,PF,25,521411,helped,a,2,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,26751,0,26751.0,5.226859981503854e-07,0.0,1.0350000000000006,36297.91442465733,0.0,36297.91442465733,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.1383565874256649,-1,0.0,0.0,3.33000000000379,0.09000000000195613,7998.65,0.0,0.885,25.701496807702622,1.09,1.09,0,4.61,4.61,0.0,14519.0
3,Ampara,PF,50,521411,helped,a,2,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45815,0,45815.0,5.175776352439505e-07,0.0,0.7150000000000004,47504.68724779169,0.0,47504.68724779169,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.3111816431559792,-1,0.0,0.0,91.76999999999896,0.090000000000037,7998.65,0.0,0.836,746.292232339893,29.95,29.95,0,96.47,96.47,0.0,26128.0
4,Ampara,PF,100,521411,helped,a,2,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,45031,0,45031.0,6.142908785206256e-07,0.0,0.7150000000000004,46691.77281360488,0.0,46691.77281360488,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.3037195064259536,-1,0.0,0.0,90.17000000000202,0.09000000000095715,7998.65,0.0,0.862,787.6762463525565,29.43,29.43,0,94.8,94.8,0.0,25214.0
5,Ampara,PF,250,521411,helped,a,2,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,28362,0,28362.0,5.982873919998693e-07,0.0,0.9650000000000006,36498.50916123252,0.0,36498.50916123252,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.15219526313342002,-1,0.0,0.0,6.469999999995746,0.09999999999931246,7998.65,0.0,0.899,60.6076659878873,2.12,2.12,0,8.48,8.48,0.0,15329.0
6,Ampara,PF,500,521411,helped,a,2,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7950000000000005,40144,0,40144.0,7.431761205946803e-07,0.0,0.7950000000000005,44836.05704846338,0.0,44836.05704846338,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.2555386248417919,-1,0.0,0.0,40.109999999997434,0.09000000000246794,7998.65,0.0,0.847,419.69374138715506,13.11,13.11,0,45.49,45.49,0.0,22866.0
7,Ampara,PF,1000,521411,helped,a,2,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,30602,0,30602.0,6.997961076064098e-07,0.0,0.9650000000000006,39381.121830337695,0.0,39381.121830337695,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.16986809839853265,-1,0.0,0.0,6.980000000006804,0.09999999999939084,7998.65,0.0,0.851,77.78960802568223,2.29,2.29,0,9.15,9.15,0.0,17328.0
8,Ampara,PF,5,521421,helped,a,2,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20918,0,20918.0,3.661435284896566e-07,0.0,1.0350000000000006,28383.229559081232,0.0,28383.229559081232,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.1380517763270809,-1,0.0,0.0,2.6000000000084214,0.09999999999992153,6264.22,0.0,0.885,17.657582101614555,0.85,0.85,0,3.59,3.59,0.0,11353.0
9,Ampara,PF,10,521421,helped,a,2,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.6450000000000004,39881,0,39881.0,4.680315747166276e-07,0.0,0.646,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.370458050723105,-1,0.0,0.34682080924855496,155.04999999999063,0.09000000000127223,6264.22,0.0,1.203,1271.8144736625293,50.53,50.53,0,151.95,151.95,0.0,17860.0
10,Ampara,PF,25,521421,helped,a,2,9.449079708703666,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,17548,0,17548.0,5.226859981503854e-07,0.0,1.1150000000000009,25214.381748864977,0.0,25214.381748864977,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.10484308713110634,-1,0.0,0.0,1.0900000000019927,0.09000000000111902,6264.22,0.0,0.942,10.488478476679898,0.36,0.36,0,1.6,1.6,0.0,8825.0
11,Ampara,PF,50,521421,helped,a,2,10.026497102588957,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,20594,0,20594.0,5.175776352439505e-07,0.0,1.0350000000000006,27943.600226585666,0.0,27943.600226585666,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.1349223057931616,-1,0.0,0.0,2.5700000000079117,0.09000000000034453,6264.22,0.0,0.885,26.269422408862393,0.84,0.84,0,3.55,3.55,0.0,11177.0
12,Ampara,PF,100,521421,helped,a,2,10.770020870057687,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.9050000000000006,26656,0,26656.0,6.142908785206256e-07,0.0,0.909,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.19969654704971973,-1,0.0,0.0,9.959999999997235,0.09999999999903934,6264.22,0.0,0.923,109.20801162235516,3.26,3.26,0,12.48,12.48,0.0,14288.0
13,Ampara,PF,250,521421,helped,a,2,11.496143017436724,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.7550000000000004,32264,0,32264.0,5.982873919998693e-07,0.0,0.77,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.26768054967019794,-1,0.0,0.057803468208092484,41.05999999999099,0.09000000000016711,6264.22,0.0,1.026,479.04427953648474,13.41,13.41,0,45.5,45.5,0.0,16074.0
