,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
1292995,NCR,EQ,500,1376113218001,not_helped,na,229.48881422994347,733809.8554388257,142554.2574035826,733809.8554388257,22302.6775,0.6450000000000004,0,0,0.0,0.01070365534654504,0.0,0.6450000000000004,4176.025504735204,0.0,4176.025504735204,0,15573.959716184301,0,0.0023347383958166766,0.0025360425821952166,-1,0.0,0.0,0.0,-1209.98,370.57,0.0,10.0,0.0,1525.85,1525.85,0.0,1525.85,1525.85,0.0,4176.03
1293046,NCR,EQ,500,1376220218001,not_helped,na,407.54605848320915,1036599.5963137377,98958.23927499012,1036599.5963137378,22302.6775,0.6750000000000004,0,0,0.0,0.01070365534654504,0.0,0.6750000000000004,2898.9111840139403,0.0,2898.9111840139403,0,15573.959716184301,0,0.001964375360109377,0.001244366963038781,-1,0.0,0.0,0.0,-1209.98,1296.53,0.0,10.0,0.0,1059.21,1059.21,0.0,1059.21,1059.21,0.0,2898.91
1293053,NCR,EQ,500,1376225211130,not_helped,na,383.38556117058374,570660.9413901044,28809.921383941528,570660.9413901045,22302.6775,0.8450000000000005,0,0,0.0,0.01070365534654504,0.0,0.8450000000000005,843.9661408929086,0.0,843.9661408929086,0,15573.959716184301,0,0.0026475301919215858,0.0006576204880036988,-1,0.0,0.0,0.0,-1209.98,238.5,0.0,10.0,0.0,308.37,308.37,0.0,308.37,308.37,0.0,843.97
1293096,NCR,EQ,500,1376410938002,not_helped,na,257.4141579085154,458509.6567174171,2552.6239142103504,458509.65671741724,22302.6775,0.5850000000000003,0,0,0.0,0.01070365534654504,0.0,0.5850000000000003,74.77730068461311,0.0,74.77730068461311,0,15573.959716184301,0,0.002953627699628092,7.246895597372661e-05,-1,0.0,0.0,0.0,-1209.98,8.89,0.0,10.0,0.0,27.32,27.32,0.0,27.32,27.32,0.0,74.78
1293098,NCR,EQ,500,1376410978005,not_helped,na,128.70707418022954,622172.3428918739,133979.66433870106,622172.3428918739,22302.6775,0.8450000000000005,0,0,0.0,0.01070365534654504,0.0,0.8450000000000005,3924.8389040411507,0.0,3924.8389040411507,0,15573.959716184301,0,0.0025355643957122804,0.002812077101612564,-1,0.0,0.0,0.0,-1209.98,95.06,0.0,10.0,0.0,1434.07,1434.07,0.0,1434.07,1434.07,0.0,3924.84
1293186,NCR,EQ,500,1376757128001,not_helped,na,99.33935336651673,539053.0529390214,28474.475339826135,539053.0529390215,22302.6775,0.6450000000000004,0,0,0.0,0.01070365534654504,0.0,0.6450000000000004,834.1394877911177,0.0,834.1394877911177,0,15573.959716184301,0,0.0027240447679512695,0.000688098073150053,-1,0.0,0.0,0.0,-1209.98,154.9,0.0,10.0,0.0,304.78,304.78,0.0,304.78,304.78,0.0,834.14
1293400,NCR,EQ,500,13744252026149,not_helped,na,184.2024497157734,589017.3727018168,76270.91207761753,589017.372701817,22302.6775,1.0350000000000006,0,0,0.0,0.01070365534654504,0.0,1.0350000000000006,2234.3020819351723,0.0,2234.3020819351723,0,15573.959716184301,0,0.002605949189008147,0.001688740375506728,-1,0.0,0.0,0.0,-1209.98,160.7,0.0,10.0,0.0,816.38,816.38,0.0,816.38,816.38,0.0,2234.3
1293408,NCR,EQ,500,13744271218008,not_helped,na,122.61104120801389,549203.9497373898,9120.91138609875,549203.94973739,22302.6775,0.6450000000000004,0,0,0.0,0.01070365534654504,0.0,0.6450000000000004,267.19060706089346,0.0,267.19060706089346,0,15573.959716184301,0,0.0026987531963188127,0.0002162179295935702,-1,0.0,0.0,0.0,-1209.98,233.77,0.0,10.0,0.0,97.63,97.63,0.0,97.63,97.63,0.0,267.19
1293427,NCR,EQ,500,13744812138006,not_helped,na,127.17661622509944,509306.64262985,29418.780380902357,509306.6426298501,22302.6775,0.7550000000000004,0,0,0.0,0.01070365534654504,0.0,0.7550000000000004,861.802231841056,0.0,861.802231841056,0,15573.959716184301,0,0.0028024658261058687,0.0007524959153604573,-1,0.0,0.0,0.0,-1209.98,72.86,0.0,10.0,0.0,314.89,314.89,0.0,314.89,314.89,0.0,861.8
1293566,NCR,EQ,500,13764109168010,not_helped,na,160.8838427252869,810751.9565144611,223454.1615587447,810751.9565144613,22302.6775,0.6450000000000004,0,0,0.0,0.01070365534654504,0.0,0.6450000000000004,6545.930614802439,0.0,6545.930614802439,0,15573.959716184301,0,0.002221191449430858,0.0036024515801649087,-1,0.0,0.0,0.0,-1209.98,359.99,0.0,10.0,0.0,2391.78,2391.78,0.0,2391.78,2391.78,0.0,6545.93
1293761,NCR,EQ,500,137641325118003,not_helped,na,79.40378506395727,495650.9017348738,5447.9225249437095,495650.9017348738,22302.6775,0.5650000000000003,0,0,0.0,0.01070365534654504,0.0,0.5650000000000003,159.59301269815728,0.0,159.59301269815728,0,15573.959716184301,0,0.002840809066475474,0.00014308901415623144,-1,0.0,0.0,0.0,-1209.98,100.43,0.0,10.0,0.0,58.31,58.31,0.0,58.31,58.31,0.0,159.59
1293797,NCR,EQ,1000,137622211,helped,a,1644.5016799999999,456541.902354617,0.0,456541.90235461696,22302.6775,0.7950000000000005,187348,5434,192782.0,0.016236338307081856,1712.0246332061447,0.7950000000000005,207967.12760800612,1712.0246332061447,209679.15224121226,1,15573.959716184301,0,0.0029599861133797443,0.25273426976465774,-1,0.0,0.0,56722.44000000002,-1209.98,187.3,0.0,10.0,95272589.27286038,18252.57,17870.85,381.72,63346.91,63346.91,0.0,209679.15
1293854,NCR,EQ,1000,1376222231,helped,a,1233.37626,818633.655730049,14971.133295645324,818633.6557300492,22302.6775,0.5850000000000003,478778,13887,492665.0,0.016236338307081856,4375.209069071353,0.5850000000000003,431496.4129880634,4375.209069071353,435871.62205713475,1,15573.959716184301,0,0.002210472915520725,0.3617945835524794,-1,0.0,0.0,198749.67999999993,-1209.98,1079.18,0.0,10.0,248952013.56482366,63836.24,62860.73,975.51,180104.8,180104.8,0.0,435871.62
1293879,NCR,EQ,1000,1376473795,helped,a,1457.247085,729663.1272301739,36235.22141345029,729663.1272301743,22302.6775,0.4950000000000002,490014,14213,504227.0,0.016236338307081856,4477.917944747688,0.4950000000000002,398315.65411531203,4477.917944747688,402793.5720600597,1,15573.959716184301,0,0.0023413632401801028,0.4103949435132628,-1,0.0,0.0,232875.34999999983,-1209.98,677.16,0.0,10.0,343974889.059012,74955.96,73957.55,998.41,190229.26,190229.26,0.0,402793.57
1293913,NCR,EQ,1000,13391700373,helped,a,730.6680565,591675.59483944,44614.12517134585,591675.5948394402,22302.6775,0.8450000000000005,204149,5921,210070.0,0.016236338307081856,1865.4578309189517,0.8450000000000005,238518.770199548,1865.4578309189517,240384.22803046694,1,15573.959716184301,0,0.0026000887226789167,0.20843836529031903,-1,0.0,0.0,57334.800000000054,-1209.98,487.63,0.0,10.0,42857305.83320609,19204.08,18788.15,415.93,67651.99,67651.99,0.0,240384.24
1293994,NCR,EQ,1000,13744134215,helped,a,1068.076545,594255.6231816565,15690.018131425215,594255.6231816566,22302.6775,0.6750000000000004,293544,8514,302058.0,0.016236338307081856,2682.402967816915,0.6750000000000004,291221.3456357695,2682.402967816915,293903.7486035864,1,15573.959716184301,0,0.002594438292629519,0.30416377765537467,-1,0.0,0.0,106439.49000000012,-1209.98,496.53,0.0,10.0,115713054.30124901,34387.42,33789.35,598.07,106234.08,106234.08,0.0,293903.75
1294003,NCR,EQ,1000,13744288537,helped,a,607.6635765000001,618475.9062801264,0.0,618475.9062801264,22302.6775,0.7150000000000004,290211,8417,298628.0,0.016236338307081856,2651.842351434693,0.7150000000000004,298934.13346289826,2651.842351434693,301585.97581433295,1,15573.959716184301,0,0.0025431302446479696,0.28979863709529546,-1,0.0,0.0,99091.30000000002,-1209.98,641.24,0.0,10.0,61354560.4327573,31810.76,31219.5,591.26,102661.04,102661.04,0.0,301585.98
1294031,NCR,EQ,1000,13744812492,helped,a,632.6826055000001,876443.2286835541,0.0,876443.2286835543,22302.6775,0.5850000000000003,510839,14817,525656.0,0.016236338307081856,4668.212916859669,0.5850000000000003,459784.67801111424,4668.212916859669,464452.8909279739,1,15573.959716184301,0,0.002136328826315542,0.3592627353356845,-1,0.0,0.0,212058.82000000004,-1209.98,1299.41,0.0,10.0,136256078.30794188,67851.65,66810.81,1040.84,191906.06,191906.06,0.0,464452.89
1294158,NCR,EQ,1000,13762252680,helped,a,1525.82369,1051435.4642089412,49926.942930330304,1051435.4642089414,22302.6775,0.6450000000000004,528023,15315,543338.0,0.016236338307081856,4825.111751481802,0.6450000000000004,508828.50374285644,4825.111751481802,513653.6154943382,1,15573.959716184301,0,0.0019504673507496563,0.30548820781410124,-1,0.0,0.0,200291.8799999998,-1209.98,1721.26,0.0,10.0,310820278.16080284,64989.99,63914.17,1075.82,194178.25,194178.25,0.0,513653.62
1294338,NCR,EQ,1000,133917105166,helped,a,912.7952449999999,475476.14778363577,0.0,475476.1477836359,22302.6775,0.9050000000000006,163168,4732,167900.0,0.016236338307081856,1490.8539868110925,0.9050000000000006,199074.4075655099,1490.8539868110925,200565.261552321,1,15573.959716184301,0,0.002900451634444833,0.2103800928329955,-1,0.0,0.0,41873.980000000076,-1209.98,281.82,0.0,10.0,39185421.7643122,13525.13,13192.73,332.4,51421.08,51421.08,0.0,200565.26
1294502,NCR,EQ,1000,137436228002,helped,a,457.47721199999995,819244.4204610416,65375.069960861794,819244.4204610419,22302.6775,0.6150000000000003,413811,12002,425813.0,0.016236338307081856,3781.324925973528,0.6150000000000003,387350.644751134,3781.324925973528,391131.9696771075,1,15573.959716184301,0,0.002209648783806119,0.3023445613655302,-1,0.0,0.0,164207.67000000004,-1209.98,977.75,0.0,10.0,76345473.58450754,53639.47,52796.38,843.09,154627.19,154627.19,0.0,391131.97
1294527,NCR,EQ,1000,137441201137,helped,a,928.2693865,596559.8626073656,0.0,596559.8626073657,22302.6775,0.4750000000000002,433977,12587,446564.0,0.016236338307081856,3965.6337979694044,0.4750000000000002,342866.9576361618,3965.6337979694044,346832.5914341312,1,15573.959716184301,0,0.0025894228773074516,0.4528738901333165,-1,0.0,0.0,212537.53999999995,-1209.98,399.33,0.0,10.0,199897212.63530138,67845.82,66961.63,884.19,168801.15,168801.15,0.0,346832.59
