,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5.0,521411,helped,a,2,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.86350575878,298482.23822773044,1.0350000000000006,27510,0,27510.0,1.787715018959314e-05,0.0,1.0350000000000006,37327.80572780745,0.0,37327.80572780745,1,45477.532103761216,1.0,1.0,0,0,0.006452423250034839,0.015593905602658657,-1,0.0,0.0,22990.23,4734.8,8007.32,15304.0,0.861,125019.99905760051,7549.18,7549.18,0,31823.36,15304.0,312.22,15304.0
1,Ampara,PF,5.0,521421,helped,a,2,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.7396226009,233759.24517809914,1.2150000000000007,16079,0,16079.0,1.787715018959314e-05,0.0,1.2150000000000007,24711.515103504764,0.0,24711.515103504764,1,45477.532103761216,1.0,1.0,0,0,0.007291177913142125,0.009823377791369318,-1,0.0,0.0,13024.339999999997,3777.66,6271.01,7908.0,0.938,88839.89318752543,4291.59,4291.59,0,20490.99,7908.0,237.86,7908.0
2,Ampara,PF,5.0,521431,helped,a,2,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,106153.01613378567,329789.2799926544,0.9650000000000006,32260,0,32260.0,1.787715018959314e-05,0.0,0.9650000000000006,41514.79210392833,0.0,41514.79210392833,1,45477.532103761216,1.0,1.0,0,0,0.006138522139138441,0.01659199609749793,-1,0.0,0.0,27289.090000000004,5312.65,8847.18,17851.0,0.875,148196.98150922556,8948.7,8948.7,0,35776.89,17851.0,339.02,17851.0
3,Ampara,PF,5.0,521441,helped,a,0,1.3326477057779957,0.0,0.0,0.0,0.0,52153.133146515145,114097.59696869811,354470.98654056026,1.0350000000000006,32487,0,32487.0,1.787715018959314e-05,0.0,1.0350000000000006,44081.00416863979,0.0,44081.00416863979,1,45477.532103761216,1.0,1.0,0,0,0.005920954814369124,0.015494509104457366,-1,0.0,0.0,27149.54,5644.799999999998,9509.32,18073.0,0.861,36909.54391830968,8914.95,8914.95,0,37580.72,18073.0,368.7,18073.0
4,Ampara,PF,5.0,521451,helped,a,0,1.3326477057779957,0.0,0.0,0.0,0.0,52153.133146515145,115579.38394231752,359074.5058462817,0.9650000000000006,36224,0,36224.0,1.787715018959314e-05,0.0,0.9650000000000006,46615.989744969,0.0,46615.989744969,1,45477.532103761216,1.0,1.0,0,0,0.005882877539578337,0.017192183974822008,-1,0.0,0.0,30642.28,5664.11,9632.82,20045.0,0.875,41601.743184445775,10048.29,10048.29,0,40173.04,20045.0,380.67,20045.0
5,Ampara,PF,5.0,521471,helped,a,0,7.995886234667974,0.0,720.0,720.0,2.7877594928468792e-08,52153.133146515145,49717.95779459116,152220.96471851468,1.0350000000000006,14122,0,14122.0,1.787715018959314e-05,0.0,0.0,4546.622918981944,0.0,4546.622918981944,3,45477.532103761216,1.0,1.0,0,0,0.008969605760501797,0.0,-1,0.17341040462427745,0.17341040462427745,14122.0,3414.9400000000005,4143.67,0.0,10.0,112917.90540598113,4545.62,4545.62,0,4545.62,0.0,87.58,0.0
6,Ampara,PF,5.0,521471,helped,na,0,378.08442618055955,0.0,720.0,720.0,2.7877594928468792e-08,52153.133146515145,49717.95779459116,152220.96471851468,0.0,0,0,0.0,1.787715018959314e-05,0.0,0.0,0.01460243899355784,0.0,0.01460243899355784,0,45477.532103761216,1.0,1.0,0,0,0.008969605760501797,0.0,-1,0.17341040462427745,0.17341040462427745,0.0,4203.16,4143.67,0.0,10.0,0.0,0.01,0.01,0,0.01,0.0,0.0,0.0
7,Ampara,PF,5.0,521481,helped,a,2,5.330590823111983,0.0,1050.0,1050.0,4.065482593735031e-08,52153.133146515145,115980.86811557523,357055.80042100244,0.9650000000000006,35635,0,35635.0,1.787715018959314e-05,0.0,0.9650000000000006,45858.03792955354,0.0,45858.03792955354,1,45477.532103761216,1.0,1.0,0,0,0.005872686506321973,0.016802871040501544,-1,0.0,0.0,30144.050000000003,5849.5599999999995,9666.26,19719.0,0.875,163701.2181418797,9884.92,9884.92,0,39519.85,19719.0,374.48,19719.0
8,Ampara,PF,5.0,521481,helped,na,2,252.05628412037302,0.0,1050.0,1050.0,4.065482593735031e-08,52153.133146515145,115980.86811557523,357055.80042100244,0.0,0,0,0.0,1.787715018959314e-05,0.0,0.0,0.02129522353227185,0.0,0.02129522353227185,0,45477.532103761216,1.0,1.0,0,0,0.005872686506321973,0.0,-1,0.0,0.0,0.0,9752.57,9666.26,0.0,10.0,0.0,0.02,0.02,0,0.02,0.0,0.0,0.0
9,Ampara,PF,5.0,522211,helped,a,2,6.195368639664273,0.0,75.0,0.0,0.0,52153.133146515145,284422.00113435223,883390.4708798284,0.6750000000000004,144190,0,144190.0,1.787715018959314e-05,0.0,0.6750000000000004,143740.32227327043,0.0,143740.32227327043,1,45477.532103761216,1.0,1.0,0,0,0.0037501479504966095,0.031140718065434163,-1,0.0,0.0,128262.61000000003,14137.960000000003,23704.79,80495.0,0.859,805036.4853499177,41825.8,41825.8,0,129536.42,80495.0,928.76,80495.0
10,Ampara,PF,5.0,522211,helped,na,2,292.94718913691077,0.0,75.0,0.0,0.0,52153.133146515145,284422.00113435223,883390.4708798284,0.0,0,0,0.0,1.787715018959314e-05,0.0,0.0,0.001521087395162275,0.0,0.001521087395162275,0,45477.532103761216,1.0,1.0,0,0,0.0037501479504966095,0.0,-1,0.0,0.0,0.0,23701.83,23704.79,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11,Ampara,PF,5.0,522221,helped,a,0,6.195368639664273,1.0,10000.0,0.0,0.0,52153.133146515145,129672.37951033609,371752.8468531203,0.8450000000000005,44547,0,44547.0,1.787715018959314e-05,0.0,0.8450000000000005,51981.26596892781,0.0,51981.26596892781,1,45477.532103761216,1.0,1.0,0,0,0.005554004860953645,0.01846009782018547,-1,0.0,0.0,38475.16999999999,6567.67,10807.27,23911.0,0.919,242280.54668813158,12587.9,12587.9,0,45633.08,23911.0,411.42,23911.0
12,Ampara,PF,5.0,522221,helped,na,0,292.94718913691077,1.0,10000.0,0.0,0.0,52153.133146515145,129672.37951033609,371752.8468531203,0.0,0,0,0.0,1.787715018959314e-05,0.0,0.0,0.20281165268830334,0.0,0.20281165268830334,0,45477.532103761216,1.0,1.0,0,0,0.005554004860953645,0.0,-1,0.0,0.0,0.0,10806.03,10807.27,0.0,10.0,0.0,0.18,0.18,0,0.18,0.0,0.0,0.0
13,Ampara,PF,5.0,522231,helped,a,1,7.744210799580341,0.0,94080.0,2880.0,1.1151037971387515e-07,52153.133146515145,100713.4562502218,20255.484945174856,0.9650000000000006,1938,0,1938.0,1.787715018959314e-05,0.0,0.9650000000000006,2495.8840934858104,0.0,2495.8840934858104,1,45477.532103761216,1.0,1.0,0,0,0.006302113864059151,0.0,-1,0.0,0.0,1639.3899999999999,8234.240000000002,8392.86,0.0,10.0,12934.071109027102,539.28,539.28,0,2150.98,0.0,41.06,0.0
14,Ampara,PF,5.0,522231,helped,na,1,366.1839864211385,0.0,94080.0,2880.0,1.1151037971387515e-07,52153.133146515145,100713.4562502218,20255.484945174856,0.0,0,0,0.0,1.787715018959314e-05,0.0,0.0,1.9080520284915579,0.0,1.9080520284915579,0,45477.532103761216,1.0,1.0,0,0,0.006302113864059151,0.0,-1,0.0,0.0,0.0,8632.479999999994,8392.86,0.0,10.0,0.0,1.68,1.68,0,1.68,0.0,0.03,0.0
15,Ampara,PF,5.0,522241,helped,a,3,7.744210799580341,0.0,0.0,0.0,0.0,52153.133146515145,94882.42426754633,294774.5388950141,1.0350000000000006,26105,0,26105.0,1.787715018959314e-05,0.0,1.0350000000000006,35421.387441818006,0.0,35421.387441818006,1,45477.532103761216,1.0,1.0,0,0,0.006492876008407336,0.014492241728707271,-1,0.0,0.0,21816.070000000003,4741.1399999999985,7907.86,14169.0,0.885,172351.28345006032,7163.63,7163.63,0,30198.07,14169.0,303.08,14169.0
16,Ampara,PF,5.0,522251,helped,a,0,4.646526479748205,0.0,120000.0,0.0,0.0,52153.133146515145,131010.66008786157,33757.067917946515,0.7550000000000004,4615,0,4615.0,1.787715018959314e-05,0.0,0.7550000000000004,4972.241134737071,0.0,4972.241134737071,1,45477.532103761216,1.0,1.0,0,0,0.005525564823893344,0.0,-1,0.0,0.0,4048.6600000000008,10109.390000000001,10917.67,0.0,10.0,19087.88431354083,1324.43,1324.43,0,4425.96,0.0,84.66,0.0
17,Ampara,PF,5.0,522251,helped,na,0,219.7103918526831,0.0,120000.0,0.0,0.0,52153.133146515145,131010.66008786157,33757.067917946515,0.0,0,0,0.0,1.787715018959314e-05,0.0,0.0,2.43373983225964,0.0,2.43373983225964,0,45477.532103761216,1.0,1.0,0,0,0.005525564823893344,0.0,-1,0.0,0.0,0.0,10917.169999999996,10917.67,0.0,10.0,0.0,2.15,2.15,0,2.15,0.0,0.04,0.0
18,Ampara,PF,5.0,522261,helped,a,1,10.841895119412476,0.0,0.0,0.0,0.0,52153.133146515145,111383.75275658847,346039.79201288056,1.0350000000000006,30956,0,30956.0,1.787715018959314e-05,0.0,1.0350000000000006,42003.61883351536,0.0,42003.61883351536,1,45477.532103761216,1.0,1.0,0,0,0.005992652195204157,0.014657673009959547,-1,0.0,0.0,25870.079999999994,5527.829999999999,9283.14,16801.0,0.885,286130.1887996337,8494.82,8494.82,0,35809.67,16801.0,359.42,16801.0
19,Ampara,PF,5.0,522271,helped,a,0,3.0976843198321364,0.0,0.0,0.0,0.0,52153.133146515145,603014.2101218522,1873405.291949407,1.2150000000000007,136223,0,136223.0,1.787715018959314e-05,0.0,1.2150000000000007,209358.58709775045,0.0,209358.58709775045,1,45477.532103761216,1.0,1.0,0,0,0.0025755276840664504,0.011153219919011135,-1,0.0,0.0,110343.65999999997,29859.489999999998,50257.45,71182.0,0.888,349906.1189742609,36358.85,36358.85,0,173601.99,71182.0,1934.56,71182.0
20,Ampara,PF,5.0,522281,helped,a,0,7.744210799580341,0.0,0.0,0.0,0.0,52153.133146515145,88070.20901855528,273610.79203276447,0.6750000000000004,44018,0,44018.0,1.787715018959314e-05,0.0,0.683,42593.676914794065,0.0,42593.676914794065,2,45477.532103761216,1.0,1.0,0,0,0.0067393107493158464,0.02943597654980819,-1,0.0,0.0,39157.98,4295.4000000000015,7340.1,23852.0,0.898,307264.72863170935,12771.19,12771.19,0,39870.38,23852.0,303.61,23852.0
21,Ampara,PF,5.0,522291,helped,a,0,3.0976843198321364,0.0,7500.0,7500.0,2.903916138382166e-07,52153.133146515145,86404.19988064798,245106.2981694993,1.2150000000000007,18214,0,18214.0,1.787715018959314e-05,0.0,1.2150000000000007,27992.90887814282,0.0,27992.90887814282,1,45477.532103761216,1.0,1.0,0,0,0.006803972806767725,0.00870114429278031,-1,0.0,0.0,14753.750000000005,4856.11,7201.17,8118.0,1.019,46785.007772975136,4861.58,4861.58,0,23211.99,8118.0,285.63,8118.0
22,Ampara,PF,5.0,522291,helped,na,0,146.47359456845538,0.0,7500.0,7500.0,2.903916138382166e-07,52153.133146515145,86404.19988064798,245106.2981694993,0.0,0,0,0.0,1.787715018959314e-05,0.0,0.0,0.1521087395162275,0.0,0.1521087395162275,0,45477.532103761216,1.0,1.0,0,0,0.006803972806767725,0.0,-1,0.0,0.0,0.0,7825.35,7201.17,0.0,10.0,0.0,0.13,0.13,0,0.13,0.0,0.0,0.0
23,Ampara,PF,5.0,522311,helped,a,2,6.862163885846625,0.5813953488372093,21500.0,9000.0,3.484699366058599e-07,52153.133146515145,79292.62361468919,179465.71174474113,0.8450000000000005,21875,0,21875.0,1.787715018959314e-05,0.0,0.8450000000000005,25525.965408767854,0.0,25525.965408767854,1,45477.532103761216,1.0,1.0,0,0,0.0071025385845269635,0.011600244407959138,-1,0.0,0.0,18893.399999999994,4922.370000000002,6608.32,9700.0,1.145,131777.7700467722,6181.64,6181.64,0,22408.62,9700.0,241.37,9700.0
